the	O	experimental
final	O	experimental
product	O	experimental
.	O	experimental

In	O	experimental
order	O	experimental
to	O	experimental
obtain	O	experimental
the	O	experimental
pure	O	experimental
Br−	O	experimental
form	O	experimental
,	O	experimental
the	O	experimental
final	O	experimental
product	O	experimental
was	O	experimental
first	O	experimental
precipitated	O	experimental
in	O	experimental
diethyl	O	experimental
ether	O	experimental
,	O	experimental
then	O	experimental
filtered	B-Operation	experimental
out	O	experimental
and	O	experimental
extensively	O	experimental
washed	B-Operation	experimental
with	O	experimental
diethyl	O	experimental
ether	O	experimental
,	O	experimental
again	O	experimental
filtered	B-Operation	experimental
,	O	experimental
and	O	experimental
finally	O	experimental
dried	B-Operation	experimental
under	O	experimental
vacuum	O	experimental
at	O	experimental
room	B-Argument-temp	experimental
temperature	I-Argument-temp	experimental
until	O	experimental
a	O	experimental
constant	O	experimental
weight	O	experimental
was	O	experimental
obtained	O	experimental
.	O	experimental

1H-NMR	B-Argument-method	experimental
spectra	O	experimental
were	O	experimental
collected	O	experimental
using	O	experimental
a	O	experimental
Bruker	B-Argument-equipment	experimental
DRX	I-Argument-equipment	experimental
400	I-Argument-equipment	experimental
spectrometer	I-Argument-equipment	experimental
,	O	experimental
operating	O	experimental
at	O	experimental
400.13	O	experimental
MHz	O	experimental
,	O	experimental
using	O	experimental
CDCl3	O	experimental
or	O	experimental
DMSO-d6	O	experimental
solutions	O	experimental
of	O	experimental
the	O	experimental
polymers	O	experimental
.	O	experimental

The	O	experimental
Mn	O	experimental
and	O	experimental
Mw	O	experimental
values	O	experimental
of	O	experimental
the	O	experimental
bromoalkylated	O	experimental
PPOs	O	experimental
were	O	experimental
measured	O	experimental
by	O	experimental
employing	O	experimental
a	O	experimental
size-exclusion	B-Argument-method	experimental
chromatograph	I-Argument-method	experimental
system	O	experimental
combining	O	experimental
a	O	experimental
series	O	experimental
of	O	experimental
three	O	experimental
Shodex	O	experimental
gel	O	experimental
columns	O	experimental
(	O	experimental
KF-805	O	experimental
,	O	experimental
-804	O	experimental
and	O	experimental
-802.5	O	experimental
)	O	experimental
and	O	experimental
a	O	experimental
refractive	O	experimental
index	O	experimental
detector	O	experimental
.	O	experimental

An	O	experimental
amount	O	experimental
of	O	experimental
0.15	O	experimental
g	O	experimental
polymer	O	experimental
in	O	experimental
the	O	experimental
Br−	O	experimental
form	O	experimental
was	O	experimental
first	O	experimental
dissolved	B-Operation	experimental
in	O	experimental
3	O	experimental
g	O	experimental
of	O	experimental
NMP	B-Material-solvent	experimental
at	O	experimental
room	B-Argument-temp	experimental
temperature	I-Argument-temp	experimental
under	O	experimental
stirring	O	experimental
.	O	experimental

The	O	experimental
homogeneous	O	experimental
solution	O	experimental
was	O	experimental
carefully	O	experimental
poured	B-Operation	experimental
onto	O	experimental
a	O	experimental
Petri	B-Argument-equipment	experimental
dish	I-Argument-equipment	experimental
with	O	experimental
a	O	experimental
diameter	O	experimental
of	O	experimental
5	O	experimental
cm	O	experimental
and	O	experimental
placed	B-Operation	experimental
in	O	experimental
a	O	experimental
well-ventilated	B-Argument-equipment	experimental
casting	I-Argument-equipment	experimental
oven	I-Argument-equipment	experimental
at	O	experimental
80	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
for	O	experimental
48	B-Argument-time	experimental
h	I-Argument-time	experimental
to	O	experimental
complete	O	experimental
the	O	experimental
casting	O	experimental
.	O	experimental

The	O	experimental
tough	O	experimental
,	O	experimental
transparent	O	experimental
yellow	O	experimental
AEM	O	experimental
was	O	experimental
removed	O	experimental
from	O	experimental
the	O	experimental
Petri	O	experimental
dish	O	experimental
by	O	experimental
immersion	B-Operation	experimental
in	O	experimental
water	O	experimental
,	O	experimental
washed	B-Operation	experimental
several	O	experimental
times	O	experimental
,	O	experimental
and	O	experimental
stored	B-Operation	experimental
in	O	experimental
de-ionized	B-Material-solvent	experimental
water	I-Material-solvent	experimental
at	O	experimental
room	B-Argument-temp	experimental
temperature	I-Argument-temp	experimental
before	O	experimental
further	O	experimental
analysis	O	experimental
.	O	experimental

To	O	experimental
convert	O	experimental
the	O	experimental
AEMs	O	experimental
to	O	experimental
the	O	experimental
OH−	O	experimental
form	O	experimental
,	O	experimental
the	O	experimental
samples	O	experimental
were	O	experimental
fully	O	experimental
immersed	B-Operation	experimental
in	O	experimental
1	O	experimental
M	O	experimental
aq	O	experimental
.	O	experimental

NaOH	B-Material-start	experimental
at	O	experimental
room	B-Argument-temp	experimental
temperature	I-Argument-temp	experimental
for	O	experimental
at	O	experimental
least	B-Argument-time	experimental
48	I-Argument-time	experimental
h	I-Argument-time	experimental
under	O	experimental
nitrogen	O	experimental
.	O	experimental

The	O	experimental
thermal	O	experimental
stability	O	experimental
of	O	experimental
the	O	experimental
polymers	O	experimental
under	O	experimental
a	O	experimental
nitrogen	O	experimental
atmosphere	O	experimental
was	O	experimental
studied	O	experimental
using	O	experimental
a	O	experimental
TA	B-Argument-equipment	experimental
instruments	I-Argument-equipment	experimental
TGA	I-Argument-equipment	experimental
Q500	I-Argument-equipment	experimental
.	O	experimental

TGA	B-Argument-method	experimental
data	O	experimental
were	O	experimental
then	O	experimental
recorded	O	experimental
between	O	experimental
50	O	experimental
and	O	experimental
600	O	experimental
°C	O	experimental
at	O	experimental
a	O	experimental
heating	O	experimental
rate	O	experimental
of	O	experimental
10	O	experimental
°C	O	experimental
min−1	O	experimental
under	O	experimental
a	O	experimental
constant	O	experimental
nitrogen	O	experimental
flow	O	experimental
of	O	experimental
60	O	experimental
mL	O	experimental
min−1	O	experimental
.	O	experimental

The	O	experimental
glass	O	experimental
transition	O	experimental
temperature	O	experimental
(	O	experimental
Tg	O	experimental
)	O	experimental
of	O	experimental
the	O	experimental
bromoalkylated	O	experimental
polymers	O	experimental
was	O	experimental
determined	O	experimental
by	O	experimental
using	O	experimental
differential	B-Argument-method	experimental
scanning	I-Argument-method	experimental
calorimetry	I-Argument-method	experimental
(	O	experimental
DSC	B-Argument-method	experimental
)	O	experimental
on	O	experimental
a	O	experimental
model	B-Argument-equipment	experimental
Q2000	I-Argument-equipment	experimental
DSC	I-Argument-equipment	experimental
analyzer	I-Argument-equipment	experimental
from	O	experimental
TA	B-Argument-equipment	experimental
instruments	I-Argument-equipment	experimental
.	O	experimental

The	O	experimental
upper	O	experimental
temperature	O	experimental
limit	O	experimental
of	O	experimental
the	O	experimental
DSC	B-Argument-method	experimental
experiment	O	experimental
was	O	experimental
set	O	experimental
to	O	experimental
280	O	experimental
°C	O	experimental
,	O	experimental
based	O	experimental
on	O	experimental
the	O	experimental
Td,95	O	experimental
values	O	experimental
of	O	experimental
the	O	experimental
polymers	O	experimental
.	O	experimental

DSC	B-Argument-method	experimental
analysis	O	experimental
was	O	experimental
performed	O	experimental
during	O	experimental
the	O	experimental
thermal	O	experimental
cycle	O	experimental
:	O	experimental
20	O	experimental
→	O	experimental
280	O	experimental
→	O	experimental
50	O	experimental
→	O	experimental
280	O	experimental
°C	O	experimental
.	O	experimental

Determination	O	experimental
of	O	experimental
ion	B-Characteristic-name	experimental
exchange	I-Characteristic-name	experimental
capacity	I-Characteristic-name	experimental
and	O	experimental
water	O	experimental
uptake	O	experimental

From	O	experimental
the	O	experimental
1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
data	O	experimental
,	O	experimental
the	O	experimental
theoretical	O	experimental
IEC	B-Characteristic-name	experimental
(	O	experimental
IECNMR	O	experimental
)	O	experimental
of	O	experimental
the	O	experimental
final	O	experimental
quaternized	O	experimental
polymers	O	experimental
was	O	experimental
calculated	O	experimental
based	O	experimental
on	O	experimental
the	O	experimental
DB	O	experimental
of	O	experimental
the	O	experimental
respective	O	experimental
PPO-7Br	O	experimental
precursor	O	experimental
polymer	O	experimental
assuming	O	experimental
full	O	experimental
displacement	O	experimental
of	O	experimental
the	O	experimental
Br	O	experimental
atoms	O	experimental
.	O	experimental

The	O	experimental
experimental	O	experimental
IEC	B-Characteristic-name	experimental
(	O	experimental
IECtitr	O	experimental
)	O	experimental
of	O	experimental
the	O	experimental
AEMs	O	experimental
was	O	experimental
determined	O	experimental
by	O	experimental
Mohr	O	experimental
titrations	O	experimental
,	O	experimental
as	O	experimental
described	O	experimental
here	O	experimental
.	O	experimental

Conductivity	B-Characteristic-name	experimental
measurements	O	experimental

The	O	experimental
OH−	B-Characteristic-name	experimental
conductivity	I-Characteristic-name	experimental
of	O	experimental
the	O	experimental
AEMs	O	experimental
was	O	experimental
determined	O	experimental
by	O	experimental
using	O	experimental
electrochemical	B-Argument-method	experimental
impedance	I-Argument-method	experimental
spectroscopy	I-Argument-method	experimental
(	O	experimental
EIS	B-Argument-method	experimental
)	O	experimental
using	O	experimental
a	O	experimental
Novocontrol	B-Argument-equipment	experimental
high	I-Argument-equipment	experimental
resolution	I-Argument-equipment	experimental
dielectric	I-Argument-equipment	experimental
analyzer	I-Argument-equipment	experimental
1.01S	I-Argument-equipment	experimental
in	O	experimental
the	O	experimental
frequency	O	experimental
range	O	experimental
10−1	O	experimental
to	O	experimental
10−7	O	experimental
Hz	O	experimental
at	O	experimental
50	O	experimental
mV	O	experimental
.	O	experimental

The	O	experimental
OH−	B-Characteristic-name	experimental
conductivity	I-Characteristic-name	experimental
values	O	experimental
were	O	experimental
determined	O	experimental
using	O	experimental
a	O	experimental
two-probe	O	experimental
method	O	experimental
under	O	experimental
fully	O	experimental
immersed	O	experimental
conditions	O	experimental
during	O	experimental
the	O	experimental
thermal	O	experimental
cycle	O	experimental
:	O	experimental
20	O	experimental
→	O	experimental
80	O	experimental
→	O	experimental
−20	O	experimental
→	O	experimental
80	O	experimental
°C	O	experimental
.	O	experimental

Small	B-Argument-method	experimental
angle	I-Argument-method	experimental
X-ray	I-Argument-method	experimental
scattering	I-Argument-method	experimental

The	O	experimental
morphology	O	experimental
of	O	experimental
the	O	experimental
AEMs	O	experimental
was	O	experimental
studied	O	experimental
by	O	experimental
small-angle	B-Argument-method	experimental
X-ray	I-Argument-method	experimental
scattering	I-Argument-method	experimental
(	O	experimental
SAXS	B-Argument-method	experimental
)	O	experimental
analysis	O	experimental
.	O	experimental

The	O	experimental
stability	O	experimental
of	O	experimental
the	O	experimental
membranes	O	experimental
under	O	experimental
alkaline	O	experimental
conditions	O	experimental
was	O	experimental
studied	O	experimental
by	O	experimental
1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
spectroscopy	I-Argument-method	experimental
,	O	experimental
as	O	experimental
well	O	experimental
as	O	experimental
by	O	experimental
IEC	B-Characteristic-name	experimental
,	O	experimental
OH−	B-Characteristic-name	experimental
conductivity	I-Characteristic-name	experimental
and	O	experimental
thermal	O	experimental
decomposition	O	experimental
measurements	O	experimental
.	O	experimental

After	O	experimental
drying	O	experimental
at	O	experimental
least	O	experimental
24	B-Argument-time	experimental
h	I-Argument-time	experimental
at	O	experimental
50	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
under	O	experimental
vacuum	O	experimental
,	O	experimental
the	O	experimental
samples	O	experimental
were	O	experimental
analyzed	O	experimental
by	O	experimental
TGA	B-Argument-method	experimental
and	O	experimental
dissolved	O	experimental
in	O	experimental
DMSO-d6	O	experimental
with	O	experimental
gentle	O	experimental
heating	O	experimental
for	O	experimental
1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
measurements	O	experimental
.	O	experimental

For	O	experimental
the	O	experimental
conductivity	B-Characteristic-name	experimental
measurements	O	experimental
,	O	experimental
samples	O	experimental
were	O	experimental
kept	B-Operation	experimental
in	O	experimental
a	O	experimental
large	O	experimental
excess	O	experimental
of	O	experimental
1	B-Material-solvent	experimental
M	I-Material-solvent	experimental
NaOH	I-Material-solvent	experimental
at	O	experimental
90	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
for	O	experimental
8	B-Argument-time	experimental
days	I-Argument-time	experimental
,	O	experimental
and	O	experimental
each	O	experimental
sample	O	experimental
was	O	experimental
then	O	experimental
transferred	B-Operation	experimental
to	O	experimental
100	B-Material-solvent	experimental
mL	I-Material-solvent	experimental
of	I-Material-solvent	experimental
degassed	I-Material-solvent	experimental
1	I-Material-solvent	experimental
M	I-Material-solvent	experimental
aq	I-Material-solvent	experimental
.	O	experimental

NaOH	I-Material-solvent	experimental
,	O	experimental
and	O	experimental
stored	B-Operation	experimental
at	O	experimental
room	B-Argument-temp	experimental
temperature	I-Argument-temp	experimental
for	O	experimental
at	O	experimental
least	O	experimental
24	B-Argument-time	experimental
h	I-Argument-time	experimental
under	O	experimental
nitrogen	O	experimental
.	O	experimental

The	O	experimental
NaOH	B-Argument-method	experimental
solution	I-Argument-method	experimental
was	O	experimental
replaced	B-Operation	experimental
at	O	experimental
least	O	experimental
3	O	experimental
times	O	experimental
during	O	experimental
the	O	experimental
ion-exchange	O	experimental
process	O	experimental
.	O	experimental

Next	O	experimental
,	O	experimental
the	O	experimental
samples	O	experimental
were	O	experimental
washed	B-Operation	experimental
intensively	O	experimental
with	O	experimental
degassed	O	experimental
de-ionized	O	experimental
water	O	experimental
and	O	experimental
kept	B-Operation	experimental
in	O	experimental
100	B-Material-solvent	experimental
mL	I-Material-solvent	experimental
degassed	I-Material-solvent	experimental
de-ionized	I-Material-solvent	experimental
water	I-Material-solvent	experimental
for	O	experimental
at	O	experimental
least	O	experimental
3	B-Argument-time	experimental
h	I-Argument-time	experimental
.	O	experimental

The	O	experimental
washing	O	experimental
and	O	experimental
storing	O	experimental
were	O	experimental
repeated	B-Operation	experimental
at	O	experimental
least	O	experimental
5	O	experimental
times	O	experimental
.	O	experimental

Finally	O	experimental
,	O	experimental
the	O	experimental
conductivity	B-Characteristic-name	experimental
measurements	O	experimental
at	O	experimental
90	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
were	O	experimental
carried	O	experimental
out	O	experimental
under	O	experimental
immersed	O	experimental
conditions	O	experimental
as	O	experimental
described	O	experimental
above	O	experimental
.	O	experimental

Regarding	O	experimental
the	O	experimental
IEC	B-Characteristic-name	experimental
measurements	O	experimental
,	O	experimental
samples	O	experimental
were	O	experimental
kept	B-Operation	experimental
in	O	experimental
a	O	experimental
large	O	experimental
excess	O	experimental
of	O	experimental
1	B-Material-solvent	experimental
M	I-Material-solvent	experimental
NaOH	I-Material-solvent	experimental
at	O	experimental
90	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
for	O	experimental
8	B-Argument-time	experimental
days	I-Argument-time	experimental
under	O	experimental
nitrogen	B-Material-solvent	experimental
.	O	experimental

The	O	experimental
samples	O	experimental
were	O	experimental
then	O	experimental
washed	B-Operation	experimental
intensively	O	experimental
with	O	experimental
de-ionized	B-Material-solvent	experimental
water	I-Material-solvent	experimental
before	O	experimental
being	O	experimental
immersed	B-Operation	experimental
in	O	experimental
100	B-Material-solvent	experimental
mL	I-Material-solvent	experimental
1	I-Material-solvent	experimental
M	I-Material-solvent	experimental
NaBr	I-Material-solvent	experimental
at	O	experimental
60	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
under	O	experimental
stirring	B-Operation	experimental
for	O	experimental
2	B-Argument-time	experimental
days	I-Argument-time	experimental
.	O	experimental

The	O	experimental
NaBr	B-Argument-method	experimental
solution	I-Argument-method	experimental
was	O	experimental
replaced	B-Operation	experimental
at	O	experimental
least	O	experimental
3	O	experimental
times	O	experimental
during	O	experimental
the	O	experimental
ion-exchange	O	experimental
process	O	experimental
.	O	experimental

Subsequently	O	experimental
,	O	experimental
each	O	experimental
sample	O	experimental
was	O	experimental
washed	B-Operation	experimental
intensively	O	experimental
with	O	experimental
degassed	B-Material-solvent	experimental
de-ionized	I-Material-solvent	experimental
water	I-Material-solvent	experimental
and	O	experimental
kept	B-Operation	experimental
in	O	experimental
200	B-Material-solvent	experimental
mL	I-Material-solvent	experimental
degassed	I-Material-solvent	experimental
de-ionized	I-Material-solvent	experimental
water	I-Material-solvent	experimental
for	O	experimental
24	B-Argument-time	experimental
h	I-Argument-time	experimental
before	O	experimental
being	O	experimental
dried	B-Operation	experimental
at	O	experimental
50	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
for	O	experimental
2	B-Argument-time	experimental
days	I-Argument-time	experimental
.	O	experimental

4-	B-Material-start	experimental
(	I-Material-start	experimental
6′-Acryloxy-hexyloxy	I-Material-start	experimental
)	I-Material-start	experimental
benzoic	I-Material-start	experimental
acid	I-Material-start	experimental
(	O	experimental
95	O	experimental
%	O	experimental
,	O	experimental
Meryer	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
1-ethyl-3-methylimidazolium	B-Material-start	experimental
bis	I-Material-start	experimental
(	I-Material-start	experimental
trifluoromethylsulfonyl	I-Material-start	experimental
)	I-Material-start	experimental
imide	I-Material-start	experimental
(	O	experimental
ionic	O	experimental
liquid	O	experimental
(	O	experimental
IL	O	experimental
)	O	experimental
,	O	experimental
97	O	experimental
%	O	experimental
,	O	experimental
Aladdin	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
2-methyl-hydroxy	B-Material-start	experimental
phenol	I-Material-start	experimental
(	O	experimental
98	O	experimental
%	O	experimental
,	O	experimental
Aladdin	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
N	B-Material-start	experimental
,	I-Material-start	experimental
N-dicyclohexyl	I-Material-start	experimental
carbodiimide	I-Material-start	experimental
(	O	experimental
DCC	B-Material-start	experimental
,	O	experimental
99	O	experimental
%	O	experimental
,	O	experimental
Aladdin	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
4-dimethylaminopyridine	B-Material-start	experimental
(	O	experimental
DMAP	B-Material-start	experimental
,	O	experimental
99	O	experimental
%	O	experimental
,	O	experimental
Aladdin	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
hydrochloric	B-Material-start	experimental
acid	I-Material-start	experimental
(	O	experimental
HCl	B-Material-start	experimental
,	O	experimental
Beijing	B-Argument-manufacturer	experimental
Chemical	I-Argument-manufacturer	experimental
Works	I-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
sodium	B-Material-start	experimental
bicarbonate	I-Material-start	experimental
(	O	experimental
NaHCO3	B-Material-start	experimental
,	O	experimental
AR	B-Argument-manufacturer	experimental
,	O	experimental
Macklin	B-Argument-manufacturer	experimental
)	O	experimental
,	O	experimental
PEGDA	O	experimental
(	O	experimental
Mn	O	experimental
=	O	experimental
1000	O	experimental
g	O	experimental
mol−1	O	experimental
,	O	experimental
Aladdin	B-Argument-manufacturer	experimental
)	O	experimental
and	O	experimental
isopropanol	B-Material-solvent	experimental
(	O	experimental
AR	O	experimental
,	O	experimental
Macklin	B-Argument-manufacturer	experimental
)	O	experimental
were	O	experimental
used	O	experimental
as	O	experimental
received	O	experimental
.	O	experimental

Dichloromethane	B-Material-solvent	experimental
(	O	experimental
CH2Cl2	B-Material-solvent	experimental
,	O	experimental
AR	O	experimental
,	O	experimental
Beijing	O	experimental
Chemical	O	experimental
Works	O	experimental
)	O	experimental
and	O	experimental
tetrahydrofuran	B-Material-solvent	experimental
(	O	experimental
THF	B-Material-solvent	experimental
,	O	experimental
AR	O	experimental
,	O	experimental
Beijing	B-Argument-manufacturer	experimental
Chemical	I-Argument-manufacturer	experimental
Works	I-Argument-manufacturer	experimental
)	O	experimental
were	O	experimental
dried	B-Operation	experimental
with	O	experimental
CaH2	O	experimental
and	O	experimental
distilled	B-Operation	experimental
prior	O	experimental
to	O	experimental
use	O	experimental
.	O	experimental

Bis	B-Material-start	experimental
(	I-Material-start	experimental
trifluoromethane	I-Material-start	experimental
)	I-Material-start	experimental
sulfonimide	I-Material-start	experimental
lithium	I-Material-start	experimental
(	O	experimental
LiTFSI	B-Material-start	experimental
,	O	experimental
99	O	experimental
%	O	experimental
,	O	experimental
Aladdin	B-Argument-manufacturer	experimental
)	O	experimental
was	O	experimental
dried	B-Operation	experimental
at	O	experimental
80	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
under	O	experimental
vacuum	O	experimental
before	O	experimental
use	O	experimental
.	O	experimental

C6M	O	experimental
was	O	experimental
synthesized	O	experimental
according	O	experimental
to	O	experimental
previous	O	experimental
reports.44,45	O	experimental
Typically	O	experimental
,	O	experimental
4-	B-Material-start	experimental
(	I-Material-start	experimental
6′-acryloxy-hexyloxy	I-Material-start	experimental
)	I-Material-start	experimental
benzoic	I-Material-start	experimental
acid	I-Material-start	experimental
(	O	experimental
6.44	O	experimental
g	O	experimental
,	O	experimental
0.022	O	experimental
mol	O	experimental
)	O	experimental
and	O	experimental
DCC	B-Material-start	experimental
(	O	experimental
5.96	O	experimental
g	O	experimental
,	O	experimental
0.024	O	experimental
mol	O	experimental
)	O	experimental
were	O	experimental
added	B-Operation	experimental
to	O	experimental
a	O	experimental
round-bottom	B-Argument-equipment	experimental
flask	I-Argument-equipment	experimental
containing	O	experimental
60	O	experimental
mL	O	experimental
CH2Cl2	B-Material-solvent	experimental
.	O	experimental

Subsequently	O	experimental
,	O	experimental
the	O	experimental
mixture	O	experimental
of	O	experimental
2-methyl-hydroxy	B-Material-start	experimental
phenol	I-Material-start	experimental
(	O	experimental
1.24	O	experimental
g	O	experimental
,	O	experimental
10	O	experimental
mmol	O	experimental
)	O	experimental
and	O	experimental
DMAP	B-Material-start	experimental
(	O	experimental
0.28	O	experimental
g	O	experimental
,	O	experimental
2	O	experimental
mmol	O	experimental
)	O	experimental
(	O	experimental
dissolved	B-Operation	experimental
in	O	experimental
CH2Cl2	B-Material-solvent	experimental
)	O	experimental
was	O	experimental
dropped	B-Operation	experimental
into	O	experimental
the	O	experimental
flask	B-Argument-equipment	experimental
and	O	experimental
stirred	B-Operation	experimental
for	O	experimental
two	B-Argument-time	experimental
days	I-Argument-time	experimental
at	O	experimental
room	B-Argument-temp	experimental
temperature	I-Argument-temp	experimental
.	O	experimental

After	O	experimental
the	O	experimental
reaction	O	experimental
,	O	experimental
the	O	experimental
insoluble	O	experimental
salts	O	experimental
in	O	experimental
the	O	experimental
solution	O	experimental
were	O	experimental
removed	O	experimental
by	O	experimental
filtering	B-Operation	experimental
.	O	experimental

The	O	experimental
obtained	O	experimental
solution	O	experimental
was	O	experimental
further	O	experimental
washed	B-Operation	experimental
by	O	experimental
HCl	O	experimental
(	O	experimental
5	O	experimental
wt	O	experimental
%	O	experimental
water	O	experimental
solution	O	experimental
)	O	experimental
and	O	experimental
NaHCO3	O	experimental
(	O	experimental
5	O	experimental
wt	O	experimental
%	O	experimental
water	O	experimental
solution	O	experimental
)	O	experimental
three	O	experimental
times	O	experimental
,	O	experimental
in	O	experimental
sequence	O	experimental
.	O	experimental

The	O	experimental
residue	O	experimental
was	O	experimental
recrystallized	B-Operation	experimental
with	O	experimental
isopropanol	B-Material-solvent	experimental
over	O	experimental
5	O	experimental
times	O	experimental
.	O	experimental

Finally	O	experimental
,	O	experimental
the	O	experimental
product	O	experimental
as	O	experimental
a	O	experimental
white	O	experimental
solid	O	experimental
(	O	experimental
C6M	O	experimental
)	O	experimental
was	O	experimental
obtained	O	experimental
.	O	experimental
1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
(	O	experimental
400	O	experimental
MHz	O	experimental
,	O	experimental
CDCl3	O	experimental
,	O	experimental
δ	O	experimental
,	O	experimental
ppm	O	experimental
)	O	experimental
:	O	experimental
8.11	O	experimental
(	O	experimental
4H	O	experimental
,	O	experimental
t	O	experimental
)	O	experimental
,	O	experimental
7.17–7.05	O	experimental
(	O	experimental
3H	O	experimental
,	O	experimental
m	O	experimental
)	O	experimental
,	O	experimental
6.96	O	experimental
(	O	experimental
4H	O	experimental
,	O	experimental
q	O	experimental
)	O	experimental
,	O	experimental
6.42	O	experimental
(	O	experimental
1H	O	experimental
,	O	experimental
d	O	experimental
)	O	experimental
,	O	experimental
6.38	O	experimental
(	O	experimental
1H	O	experimental
,	O	experimental
d	O	experimental
)	O	experimental
,	O	experimental
6.15–6.08	O	experimental
(	O	experimental
2H	O	experimental
,	O	experimental
q	O	experimental
)	O	experimental
,	O	experimental
5.84	O	experimental
(	O	experimental
1H	O	experimental
,	O	experimental
d	O	experimental
)	O	experimental
,	O	experimental
5.81	O	experimental
(	O	experimental
1H	O	experimental
,	O	experimental
d	O	experimental
)	O	experimental
,	O	experimental
4.17	O	experimental
(	O	experimental
4H	O	experimental
,	O	experimental
t	O	experimental
)	O	experimental
,	O	experimental
4.04	O	experimental
(	O	experimental
4H	O	experimental
,	O	experimental
t	O	experimental
)	O	experimental
,	O	experimental
2.23	O	experimental
(	O	experimental
3H	O	experimental
,	O	experimental
s	O	experimental
)	O	experimental
,	O	experimental
1.84	O	experimental
(	O	experimental
4H	O	experimental
,	O	experimental
m	O	experimental
)	O	experimental
,	O	experimental
1.72	O	experimental
(	O	experimental
4H	O	experimental
,	O	experimental
m	O	experimental
)	O	experimental
,	O	experimental
1.66–1.36	O	experimental
(	O	experimental
8H	O	experimental
,	O	experimental
m	O	experimental
)	O	experimental
.	O	experimental

Preparation	O	experimental
of	O	experimental
composite	O	experimental
solid-state	O	experimental
polymer	O	experimental
electrolyte	O	experimental
film	O	experimental
using	O	experimental
liquid	O	experimental
crystal	O	experimental
and	O	experimental
ionic	B-Material-start	experimental
liquid	I-Material-start	experimental

Typically	O	experimental
,	O	experimental
LC	O	experimental
(	O	experimental
C6M	O	experimental
,	O	experimental
0.5	O	experimental
g	O	experimental
)	O	experimental
and	O	experimental
IL	B-Material-start	experimental
(	O	experimental
1	O	experimental
g	O	experimental
)	O	experimental
were	O	experimental
added	B-Operation	experimental
to	O	experimental
a	O	experimental
sample	O	experimental
bottle	O	experimental
containing	O	experimental
THF	B-Material-solvent	experimental
(	O	experimental
8	O	experimental
mL	O	experimental
)	O	experimental
,	O	experimental
LiTFSI	B-Material-start	experimental
(	O	experimental
0.3	O	experimental
g	O	experimental
)	O	experimental
and	O	experimental
1-hydroxycyclohexyl	B-Material-start	experimental
phenyl	I-Material-start	experimental
ketone	I-Material-start	experimental
(	O	experimental
4	O	experimental
wt	O	experimental
%	O	experimental
of	O	experimental
C6M	O	experimental
,	O	experimental
photoinitiator	O	experimental
)	O	experimental
.	O	experimental

After	O	experimental
stirring	B-Operation	experimental
for	O	experimental
10	B-Argument-time	experimental
min	I-Argument-time	experimental
,	O	experimental
the	O	experimental
solution	O	experimental
was	O	experimental
casted	B-Operation	experimental
onto	O	experimental
a	O	experimental
polytetrafluoroethylene	B-Argument-equipment	experimental
mould	I-Argument-equipment	experimental
.	O	experimental

The	O	experimental
sample	O	experimental
was	O	experimental
exposed	B-Operation	experimental
to	O	experimental
a	O	experimental
365	O	experimental
nm	O	experimental
UV	O	experimental
light	O	experimental
(	O	experimental
GGJ-X1000	B-Argument-equipment	experimental
,	O	experimental
Lamp	O	experimental
power	O	experimental
is	O	experimental
1	O	experimental
KW	O	experimental
)	O	experimental
for	O	experimental
5	B-Argument-time	experimental
min	I-Argument-time	experimental
.	O	experimental

Finally	O	experimental
,	O	experimental
the	O	experimental
flexible	O	experimental
electrolyte	O	experimental
films	O	experimental
were	O	experimental
dried	B-Operation	experimental
at	O	experimental
60	B-Argument-temp	experimental
°C	I-Argument-temp	experimental
under	O	experimental
vacuum	O	experimental
condition	O	experimental
for	O	experimental
24	B-Argument-time	experimental
h	I-Argument-time	experimental
and	O	experimental
named	O	experimental
as	O	experimental
PLC-IL-1-2	B-Material-final	experimental
.	O	experimental

For	O	experimental
comparison	O	experimental
,	O	experimental
a	O	experimental
PPEGDA-based	B-Material-final	experimental
electrolyte	I-Material-final	experimental
film	I-Material-final	experimental
was	O	experimental
also	O	experimental
prepared	O	experimental
in	O	experimental
the	O	experimental
same	O	experimental
way	O	experimental
.	O	experimental

1H	B-Argument-method	experimental
NMR	I-Argument-method	experimental
spectra	O	experimental
were	O	experimental
